amfi_code,date,nav
120029,2022-09-02,56.02
120029,2022-09-03,56.28
120029,2022-09-04,56.32
120029,2022-09-05,55.96
120029,2022-09-06,55.8
120029,2022-09-07,55.06
120029,2022-09-08,53.92
120029,2022-09-09,53.98
120029,2022-09-10,54.15
120029,2022-09-11,53.56
120029,2022-09-12,53.84
120029,2022-09-13,54.03
120029,2022-09-14,53.69
120029,2022-09-15,53.67
120029,2022-09-16,52.99
120029,2022-09-17,53.32
120029,2022-09-18,52.28
120029,2022-09-19,52.21
120029,2022-09-20,52.89
120029,2022-09-21,52.9
120029,2022-09-22,52.66
120029,2022-09-23,51.97
120029,2022-09-24,53.11
120029,2022-09-25,52.43
120029,2022-09-26,53.11
120029,2022-09-27,52.92
120029,2022-09-28,53.04
120029,2022-09-29,52.99
120029,2022-09-30,52.37
120029,2022-10-01,51.98
120029,2022-10-02,52.66
120029,2022-10-03,51.56
120029,2022-10-04,51.5
120029,2022-10-05,52.41
120029,2022-10-06,52.68
120029,2022-10-07,52.95
120029,2022-10-08,53.23
120029,2022-10-09,53.23
120029,2022-10-10,53.03
120029,2022-10-11,53.67
120029,2022-10-12,53.08
120029,2022-10-13,53.37
120029,2022-10-14,52.91
120029,2022-10-15,52.59
120029,2022-10-16,53.22
120029,2022-10-17,53.08
120029,2022-10-18,52.78
120029,2022-10-19,53.69
120029,2022-10-20,53.18
120029,2022-10-21,54.24
120029,2022-10-22,54.4
120029,2022-10-23,55.06
120029,2022-10-24,54.67
120029,2022-10-25,55.22
120029,2022-10-26,55.74
120029,2022-10-27,55.45
120029,2022-10-28,55.27
120029,2022-10-29,54.45
120029,2022-10-30,53.89
120029,2022-10-31,54.35
120029,2022-11-01,54.29
120029,2022-11-02,53.59
120029,2022-11-03,53.86
120029,2022-11-04,54.62
120029,2022-11-05,55.22
120029,2022-11-06,55.87
120029,2022-11-07,54.83
120029,2022-11-08,55.11
120029,2022-11-09,54.1
120029,2022-11-10,53.47
120029,2022-11-11,54.0
120029,2022-11-12,54.23
120029,2022-11-13,54.99
120029,2022-11-14,54.93
120029,2022-11-15,55.64
120029,2022-11-16,55.83
120029,2022-11-17,55.35
120029,2022-11-18,55.92
120029,2022-11-19,55.94
120029,2022-11-20,56.12
120029,2022-11-21,56.77
120029,2022-11-22,58.12
120029,2022-11-23,57.95
120029,2022-11-24,58.33
120029,2022-11-25,58.29
120029,2022-11-26,57.93
120029,2022-11-27,57.89
120029,2022-11-28,58.38
120029,2022-11-29,58.87
120029,2022-11-30,58.04
120029,2022-12-01,57.91
120029,2022-12-02,58.92
120029,2022-12-03,58.06
120029,2022-12-04,57.31
120029,2022-12-05,58.01
120029,2022-12-06,57.88
120029,2022-12-07,56.76
120029,2022-12-08,56.69
120029,2022-12-09,56.39
120029,2022-12-10,55.94
120029,2022-12-11,57.25
120029,2022-12-12,56.26
120029,2022-12-13,55.92
120029,2022-12-14,56.05
120029,2022-12-15,55.19
120029,2022-12-16,55.89
120029,2022-12-17,55.45
120029,2022-12-18,54.82
120029,2022-12-19,55.19
120029,2022-12-20,55.54
120029,2022-12-21,55.56
120029,2022-12-22,55.06
120029,2022-12-23,54.81
120029,2022-12-24,54.86
120029,2022-12-25,54.41
120029,2022-12-26,55.2
120029,2022-12-27,56.24
120029,2022-12-28,55.5
120029,2022-12-29,56.44
120029,2022-12-30,56.36
120029,2022-12-31,55.6
120029,2023-01-01,55.9
120029,2023-01-02,55.75
120029,2023-01-03,56.01
120029,2023-01-04,56.55
120029,2023-01-05,56.96
120029,2023-01-06,56.57
120029,2023-01-07,57.59
120029,2023-01-08,57.41
120029,2023-01-09,57.89
120029,2023-01-10,58.35
120029,2023-01-11,58.59
120029,2023-01-12,58.87
120029,2023-01-13,58.33
120029,2023-01-14,58.16
120029,2023-01-15,57.59
120029,2023-01-16,58.16
120029,2023-01-17,57.91
120029,2023-01-18,57.7
120029,2023-01-19,57.41
120029,2023-01-20,57.15
120029,2023-01-21,57.1
120029,2023-01-22,56.92
120029,2023-01-23,57.05
120029,2023-01-24,56.97
120029,2023-01-25,56.24
120029,2023-01-26,56.7
120029,2023-01-27,56.89
120029,2023-01-28,57.34
120029,2023-01-29,57.39
120029,2023-01-30,57.69
120029,2023-01-31,57.04
120029,2023-02-01,56.8
120029,2023-02-02,57.17
120029,2023-02-03,56.93
120029,2023-02-04,57.72
120029,2023-02-05,58.59
120029,2023-02-06,58.78
120029,2023-02-07,58.85
120029,2023-02-08,60.08
120029,2023-02-09,58.58
120029,2023-02-10,58.81
120029,2023-02-11,59.44
120029,2023-02-12,58.45
120029,2023-02-13,57.98
120029,2023-02-14,58.56
120029,2023-02-15,58.5
120029,2023-02-16,58.83
120029,2023-02-17,57.7
120029,2023-02-18,56.88
120029,2023-02-19,56.62
120029,2023-02-20,57.36
120029,2023-02-21,57.79
120029,2023-02-22,57.27
120029,2023-02-23,56.81
120029,2023-02-24,57.19
120029,2023-02-25,57.28
120029,2023-02-26,57.54
120029,2023-02-27,57.31
120029,2023-02-28,57.03
120029,2023-03-01,57.04
120029,2023-03-02,56.63
120029,2023-03-03,56.23
120029,2023-03-04,55.24
120029,2023-03-05,54.98
120029,2023-03-06,54.35
120029,2023-03-07,54.01
120029,2023-03-08,53.96
120029,2023-03-09,54.41
120029,2023-03-10,54.29
120029,2023-03-11,54.36
120029,2023-03-12,54.17
120029,2023-03-13,54.28
120029,2023-03-14,54.25
120029,2023-03-15,53.17
120029,2023-03-16,53.09
120029,2023-03-17,53.05
120029,2023-03-18,53.23
120029,2023-03-19,52.83
120029,2023-03-20,52.64
120029,2023-03-21,53.05
120029,2023-03-22,52.67
120029,2023-03-23,52.38
120029,2023-03-24,53.13
120029,2023-03-25,52.63
120029,2023-03-26,51.7
120029,2023-03-27,52.16
120029,2023-03-28,51.37
120029,2023-03-29,51.28
120029,2023-03-30,51.48
120029,2023-03-31,51.94
120029,2023-04-01,52.26
120029,2023-04-02,51.75
120029,2023-04-03,52.57
120029,2023-04-04,52.42
120029,2023-04-05,51.99
120029,2023-04-06,52.5
120029,2023-04-07,52.02
120029,2023-04-08,52.23
120029,2023-04-09,52.06
120029,2023-04-10,51.89
120029,2023-04-11,53.17
120029,2023-04-12,53.26
120029,2023-04-13,52.08
120029,2023-04-14,51.29
120029,2023-04-15,51.44
120029,2023-04-16,50.73
120029,2023-04-17,50.43
120029,2023-04-18,50.86
120029,2023-04-19,50.79
120029,2023-04-20,51.17
120029,2023-04-21,51.83
120029,2023-04-22,52.21
120029,2023-04-23,51.75
120029,2023-04-24,52.19
120029,2023-04-25,52.63
120029,2023-04-26,52.63
120029,2023-04-27,52.17
120029,2023-04-28,52.21
120029,2023-04-29,52.31
120029,2023-04-30,51.72
120029,2023-05-01,52.19
120029,2023-05-02,52.01
120029,2023-05-03,52.02
120029,2023-05-04,52.23
120029,2023-05-05,52.36
120029,2023-05-06,52.32
120029,2023-05-07,51.83
120029,2023-05-08,52.63
120029,2023-05-09,53.38
120029,2023-05-10,53.98
120029,2023-05-11,54.01
120029,2023-05-12,54.33
120029,2023-05-13,53.77
120029,2023-05-14,53.78
120029,2023-05-15,52.88
120029,2023-05-16,52.59
120029,2023-05-17,52.9
120029,2023-05-18,53.46
120029,2023-05-19,52.98
120029,2023-05-20,52.58
120029,2023-05-21,52.81
120029,2023-05-22,51.88
120029,2023-05-23,52.65
120029,2023-05-24,52.2
120029,2023-05-25,52.13
120029,2023-05-26,52.5
120029,2023-05-27,52.4
120029,2023-05-28,52.23
120029,2023-05-29,52.49
120029,2023-05-30,52.24
120029,2023-05-31,52.4
120029,2023-06-01,52.4
120029,2023-06-02,51.78
120029,2023-06-03,52.44
120029,2023-06-04,52.27
120029,2023-06-05,52.52
120029,2023-06-06,52.11
120029,2023-06-07,51.12
120029,2023-06-08,51.69
120029,2023-06-09,51.71
120029,2023-06-10,51.82
120029,2023-06-11,51.86
120029,2023-06-12,52.98
120029,2023-06-13,53.41
120029,2023-06-14,53.77
120029,2023-06-15,53.48
120029,2023-06-16,53.41
120029,2023-06-17,53.43
120029,2023-06-18,53.78
120029,2023-06-19,53.65
120029,2023-06-20,53.48
120029,2023-06-21,53.94
120029,2023-06-22,54.82
120029,2023-06-23,53.65
120029,2023-06-24,54.13
120029,2023-06-25,54.01
120029,2023-06-26,54.36
120029,2023-06-27,54.3
120029,2023-06-28,54.12
120029,2023-06-29,54.19
120029,2023-06-30,53.44
120029,2023-07-01,52.91
120029,2023-07-02,52.69
120029,2023-07-03,52.73
120029,2023-07-04,53.4
120029,2023-07-05,53.84
120029,2023-07-06,53.75
120029,2023-07-07,53.16
120029,2023-07-08,53.2
120029,2023-07-09,53.47
120029,2023-07-10,53.24
120029,2023-07-11,53.12
120029,2023-07-12,53.76
120029,2023-07-13,53.87
120029,2023-07-14,53.9
120029,2023-07-15,53.9
120029,2023-07-16,54.63
120029,2023-07-17,53.63
120029,2023-07-18,53.88
120029,2023-07-19,52.89
120029,2023-07-20,52.66
120029,2023-07-21,51.79
120029,2023-07-22,52.01
120029,2023-07-23,50.95
120029,2023-07-24,50.19
120029,2023-07-25,50.18
120029,2023-07-26,50.21
120029,2023-07-27,51.03
120029,2023-07-28,51.9
120029,2023-07-29,51.19
120029,2023-07-30,50.9
120029,2023-07-31,50.7
120029,2023-08-01,51.22
120029,2023-08-02,51.06
120029,2023-08-03,50.1
120029,2023-08-04,50.52
120029,2023-08-05,50.28
120029,2023-08-06,51.09
120029,2023-08-07,51.31
120029,2023-08-08,51.75
120029,2023-08-09,52.13
120029,2023-08-10,51.63
120029,2023-08-11,50.58
120029,2023-08-12,51.43
120029,2023-08-13,51.8
120029,2023-08-14,51.27
120029,2023-08-15,49.96
120029,2023-08-16,50.7
120029,2023-08-17,50.83
120029,2023-08-18,51.47
120029,2023-08-19,51.72
120029,2023-08-20,51.41
120029,2023-08-21,51.11
120029,2023-08-22,51.09
120029,2023-08-23,51.08
120029,2023-08-24,50.57
120029,2023-08-25,50.52
120029,2023-08-26,50.96
120029,2023-08-27,50.99
120029,2023-08-28,51.33
120029,2023-08-29,51.52
120029,2023-08-30,52.15
120029,2023-08-31,52.42
120029,2023-09-01,51.95
120029,2023-09-02,51.22
120029,2023-09-03,52.19
120029,2023-09-04,51.72
120029,2023-09-05,51.61
120029,2023-09-06,51.6
120029,2023-09-07,51.31
120029,2023-09-08,51.9
120029,2023-09-09,51.94
120029,2023-09-10,51.16
120029,2023-09-11,51.34
120029,2023-09-12,51.27
120029,2023-09-13,51.57
120029,2023-09-14,52.59
120029,2023-09-15,52.22
120029,2023-09-16,51.58
120029,2023-09-17,53.11
120029,2023-09-18,52.53
120029,2023-09-19,53.54
120029,2023-09-20,54.67
120029,2023-09-21,54.5
120029,2023-09-22,55.18
120029,2023-09-23,54.62
120029,2023-09-24,54.95
120029,2023-09-25,55.51
120029,2023-09-26,54.96
120029,2023-09-27,55.69
120029,2023-09-28,56.24
120029,2023-09-29,57.25
120029,2023-09-30,57.41
120029,2023-10-01,56.08
120029,2023-10-02,56.24
120029,2023-10-03,56.2
120029,2023-10-04,56.86
120029,2023-10-05,56.18
120029,2023-10-06,57.58
120029,2023-10-07,57.73
120029,2023-10-08,58.64
120029,2023-10-09,57.68
120029,2023-10-10,57.59
120029,2023-10-11,58.71
120029,2023-10-12,58.26
120029,2023-10-13,57.52
120029,2023-10-14,57.57
120029,2023-10-15,58.18
120029,2023-10-16,58.01
120029,2023-10-17,57.96
120029,2023-10-18,58.04
120029,2023-10-19,57.9
120029,2023-10-20,58.26
120029,2023-10-21,57.52
120029,2023-10-22,56.85
120029,2023-10-23,57.09
120029,2023-10-24,56.8
120029,2023-10-25,57.43
120029,2023-10-26,57.22
120029,2023-10-27,57.55
120029,2023-10-28,57.91
120029,2023-10-29,57.68
120029,2023-10-30,57.69
120029,2023-10-31,57.76
120029,2023-11-01,57.21
120029,2023-11-02,57.85
120029,2023-11-03,57.62
120029,2023-11-04,57.13
120029,2023-11-05,57.24
120029,2023-11-06,58.02
120029,2023-11-07,58.0
120029,2023-11-08,57.94
120029,2023-11-09,58.07
120029,2023-11-10,57.96
120029,2023-11-11,57.51
120029,2023-11-12,57.61
120029,2023-11-13,57.49
120029,2023-11-14,56.73
120029,2023-11-15,56.62
120029,2023-11-16,56.48
120029,2023-11-17,56.4
120029,2023-11-18,55.75
120029,2023-11-19,56.12
120029,2023-11-20,56.79
120029,2023-11-21,56.78
120029,2023-11-22,56.64
120029,2023-11-23,56.83
120029,2023-11-24,57.0
120029,2023-11-25,56.66
120029,2023-11-26,57.06
120029,2023-11-27,56.71
120029,2023-11-28,56.07
120029,2023-11-29,55.98
120029,2023-11-30,56.11
120029,2023-12-01,56.01
120029,2023-12-02,56.43
120029,2023-12-03,56.42
120029,2023-12-04,57.16
120029,2023-12-05,57.71
120029,2023-12-06,56.82
120029,2023-12-07,56.59
120029,2023-12-08,56.15
120029,2023-12-09,56.48
120029,2023-12-10,56.92
120029,2023-12-11,57.33
120029,2023-12-12,56.59
120029,2023-12-13,56.47
120029,2023-12-14,57.06
120029,2023-12-15,57.3
120029,2023-12-16,55.93
120029,2023-12-17,56.99
120029,2023-12-18,57.04
120029,2023-12-19,57.29
120029,2023-12-20,57.32
120029,2023-12-21,57.05
120029,2023-12-22,56.06
120029,2023-12-23,55.83
120029,2023-12-24,56.12
120029,2023-12-25,56.03
120029,2023-12-26,56.27
120029,2023-12-27,56.01
120029,2023-12-28,55.89
120029,2023-12-29,56.16
120029,2023-12-30,56.09
120029,2023-12-31,55.88
120029,2024-01-01,56.24
120029,2024-01-02,56.22
120029,2024-01-03,55.76
120029,2024-01-04,55.71
120029,2024-01-05,55.52
120029,2024-01-06,55.01
120029,2024-01-07,56.13
120029,2024-01-08,55.77
120029,2024-01-09,55.95
120029,2024-01-10,55.84
120029,2024-01-11,56.54
120029,2024-01-12,57.29
120029,2024-01-13,57.6
120029,2024-01-14,58.08
120029,2024-01-15,57.16
120029,2024-01-16,57.89
120029,2024-01-17,58.32
120029,2024-01-18,57.95
120029,2024-01-19,57.63
120029,2024-01-20,57.57
120029,2024-01-21,58.82
120029,2024-01-22,58.69
120029,2024-01-23,58.3
120029,2024-01-24,57.93
120029,2024-01-25,56.85
120029,2024-01-26,57.29
120029,2024-01-27,57.76
120029,2024-01-28,56.11
120029,2024-01-29,56.96
120029,2024-01-30,56.88
120029,2024-01-31,56.55
120029,2024-02-01,55.69
120029,2024-02-02,54.99
120029,2024-02-03,55.24
120029,2024-02-04,55.78
120029,2024-02-05,55.21
120029,2024-02-06,54.21
120029,2024-02-07,54.1
120029,2024-02-08,53.57
120029,2024-02-09,53.64
120029,2024-02-10,54.16
120029,2024-02-11,53.64
120029,2024-02-12,53.9
120029,2024-02-13,54.55
120029,2024-02-14,54.66
120029,2024-02-15,54.95
120029,2024-02-16,54.56
120029,2024-02-17,55.3
120029,2024-02-18,55.59
120029,2024-02-19,55.06
120029,2024-02-20,56.07
120029,2024-02-21,54.84
120029,2024-02-22,55.47
120029,2024-02-23,54.83
120029,2024-02-24,54.88
120029,2024-02-25,55.58
120029,2024-02-26,54.85
120029,2024-02-27,55.08
120029,2024-02-28,54.02
120029,2024-02-29,53.89
120029,2024-03-01,54.69
120029,2024-03-02,54.6
120029,2024-03-03,55.13
120029,2024-03-04,55.61
120029,2024-03-05,54.92
120029,2024-03-06,54.14
120029,2024-03-07,54.51
120029,2024-03-08,54.77
120029,2024-03-09,54.28
120029,2024-03-10,54.13
120029,2024-03-11,54.28
120029,2024-03-12,53.94
120029,2024-03-13,54.47
120029,2024-03-14,54.5
120029,2024-03-15,54.42
120029,2024-03-16,54.23
120029,2024-03-17,54.51
120029,2024-03-18,54.48
120029,2024-03-19,53.48
120029,2024-03-20,54.47
120029,2024-03-21,53.3
120029,2024-03-22,54.08
120029,2024-03-23,53.63
120029,2024-03-24,53.35
120029,2024-03-25,54.37
120029,2024-03-26,53.1
120029,2024-03-27,53.07
120029,2024-03-28,53.8
120029,2024-03-29,53.49
120029,2024-03-30,53.71
120029,2024-03-31,54.35
120029,2024-04-01,54.31
120029,2024-04-02,55.09
120029,2024-04-03,55.09
120029,2024-04-04,54.81
120029,2024-04-05,55.09
120029,2024-04-06,55.75
120029,2024-04-07,55.36
120029,2024-04-08,55.24
120029,2024-04-09,54.63
120029,2024-04-10,54.44
120029,2024-04-11,54.18
120029,2024-04-12,54.35
120029,2024-04-13,53.39
120029,2024-04-14,53.3
120029,2024-04-15,53.74
120029,2024-04-16,54.01
120029,2024-04-17,54.48
120029,2024-04-18,54.89
120029,2024-04-19,55.33
120029,2024-04-20,54.79
120029,2024-04-21,54.39
120029,2024-04-22,54.87
120029,2024-04-23,53.77
120029,2024-04-24,52.82
120029,2024-04-25,52.68
120029,2024-04-26,52.67
120029,2024-04-27,52.39
120029,2024-04-28,51.44
120029,2024-04-29,52.04
120029,2024-04-30,51.72
120029,2024-05-01,51.0
120029,2024-05-02,49.64
120029,2024-05-03,50.08
120029,2024-05-04,50.06
120029,2024-05-05,49.64
120029,2024-05-06,50.07
120029,2024-05-07,50.39
120029,2024-05-08,50.48
120029,2024-05-09,50.5
120029,2024-05-10,50.3
120029,2024-05-11,50.59
120029,2024-05-12,49.69
120029,2024-05-13,49.53
120029,2024-05-14,48.81
120029,2024-05-15,48.97
120029,2024-05-16,49.41
120029,2024-05-17,49.46
120029,2024-05-18,49.36
120029,2024-05-19,48.64
120029,2024-05-20,48.82
120029,2024-05-21,49.26
120029,2024-05-22,49.22
120029,2024-05-23,48.95
120029,2024-05-24,48.51
120029,2024-05-25,49.11
120029,2024-05-26,50.04
120029,2024-05-27,50.03
120029,2024-05-28,50.02
120029,2024-05-29,50.15
120029,2024-05-30,50.61
120029,2024-05-31,51.06
120029,2024-06-01,51.77
120029,2024-06-02,51.89
120029,2024-06-03,53.07
120029,2024-06-04,53.44
120029,2024-06-05,53.42
120029,2024-06-06,54.12
120029,2024-06-07,55.5
120029,2024-06-08,55.19
120029,2024-06-09,55.05
120029,2024-06-10,55.22
120029,2024-06-11,54.83
120029,2024-06-12,55.4
120029,2024-06-13,55.22
120029,2024-06-14,54.99
120029,2024-06-15,55.31
120029,2024-06-16,56.31
120029,2024-06-17,55.7
120029,2024-06-18,55.07
120029,2024-06-19,55.15
120029,2024-06-20,54.36
120029,2024-06-21,54.05
120029,2024-06-22,54.0
120029,2024-06-23,54.55
120029,2024-06-24,53.86
120029,2024-06-25,53.75
120029,2024-06-26,53.4
120029,2024-06-27,52.94
120029,2024-06-28,53.05
120029,2024-06-29,53.33
120029,2024-06-30,53.29
120029,2024-07-01,53.53
120029,2024-07-02,52.96
120029,2024-07-03,53.25
120029,2024-07-04,53.6
120029,2024-07-05,53.97
120029,2024-07-06,52.86
120029,2024-07-07,53.26
120029,2024-07-08,53.53
120029,2024-07-09,54.21
120029,2024-07-10,53.61
120029,2024-07-11,53.81
120029,2024-07-12,53.64
120029,2024-07-13,52.74
120029,2024-07-14,52.81
120029,2024-07-15,51.86
120029,2024-07-16,51.75
120029,2024-07-17,51.69
120029,2024-07-18,51.38
120029,2024-07-19,51.53
120029,2024-07-20,50.82
120029,2024-07-21,50.4
120029,2024-07-22,51.27
120029,2024-07-23,51.01
120029,2024-07-24,50.75
120029,2024-07-25,50.35
120029,2024-07-26,50.89
120029,2024-07-27,51.11
120029,2024-07-28,50.59
120029,2024-07-29,50.74
120029,2024-07-30,51.3
120029,2024-07-31,51.64
120029,2024-08-01,52.11
120029,2024-08-02,53.0
120029,2024-08-03,52.35
120029,2024-08-04,52.64
120029,2024-08-05,52.26
120029,2024-08-06,51.86
120029,2024-08-07,51.97
120029,2024-08-08,51.44
120029,2024-08-09,51.38
120029,2024-08-10,52.07
120029,2024-08-11,52.51
120029,2024-08-12,51.84
120029,2024-08-13,51.06
120029,2024-08-14,50.96
120029,2024-08-15,50.67
120029,2024-08-16,50.98
120029,2024-08-17,50.47
120029,2024-08-18,50.61
120029,2024-08-19,50.84
120029,2024-08-20,50.81
120029,2024-08-21,50.87
120029,2024-08-22,51.88
120029,2024-08-23,51.82
120029,2024-08-24,52.28
120029,2024-08-25,51.72
120029,2024-08-26,51.43
120029,2024-08-27,51.02
120029,2024-08-28,51.53
120029,2024-08-29,51.79
120029,2024-08-30,52.24
120029,2024-08-31,52.22
120029,2024-09-01,51.41
120029,2024-09-02,51.7
120029,2024-09-03,51.89
120029,2024-09-04,52.49
120029,2024-09-05,52.81
120029,2024-09-06,52.93
120029,2024-09-07,53.18
120029,2024-09-08,53.69
120029,2024-09-09,54.17
120029,2024-09-10,53.96
120029,2024-09-11,53.22
120029,2024-09-12,53.63
120029,2024-09-13,53.66
120029,2024-09-14,53.57
120029,2024-09-15,54.17
120029,2024-09-16,54.08
120029,2024-09-17,54.33
120029,2024-09-18,55.1
120029,2024-09-19,55.38
120029,2024-09-20,55.01
120029,2024-09-21,54.86
120029,2024-09-22,54.92
120029,2024-09-23,55.3
120029,2024-09-24,55.61
120029,2024-09-25,55.3
120029,2024-09-26,55.61
120029,2024-09-27,57.53
120029,2024-09-28,57.74
120029,2024-09-29,57.45
120029,2024-09-30,58.2
120029,2024-10-01,57.82
120029,2024-10-02,58.65
120029,2024-10-03,58.58
120029,2024-10-04,58.97
120029,2024-10-05,58.65
120029,2024-10-06,58.95
120029,2024-10-07,59.18
120029,2024-10-08,59.82
120029,2024-10-09,59.64
120029,2024-10-10,60.45
120029,2024-10-11,60.75
120029,2024-10-12,59.5
120029,2024-10-13,59.71
120029,2024-10-14,58.29
120029,2024-10-15,57.54
120029,2024-10-16,57.39
120029,2024-10-17,56.4
120029,2024-10-18,55.99
120029,2024-10-19,55.95
120029,2024-10-20,55.92
120029,2024-10-21,55.42
120029,2024-10-22,55.51
120029,2024-10-23,56.29
120029,2024-10-24,56.26
120029,2024-10-25,55.99
120029,2024-10-26,56.23
120029,2024-10-27,55.67
120029,2024-10-28,56.3
120029,2024-10-29,56.99
120029,2024-10-30,58.12
120029,2024-10-31,58.44
120029,2024-11-01,57.86
120029,2024-11-02,58.47
120029,2024-11-03,57.57
120029,2024-11-04,58.3
120029,2024-11-05,58.41
120029,2024-11-06,58.15
120029,2024-11-07,57.95
120029,2024-11-08,57.87
120029,2024-11-09,58.56
120029,2024-11-10,57.51
120029,2024-11-11,57.77
120029,2024-11-12,58.26
120029,2024-11-13,57.66
120029,2024-11-14,58.69
120029,2024-11-15,59.43
120029,2024-11-16,59.05
120029,2024-11-17,59.22
120029,2024-11-18,58.68
120029,2024-11-19,58.48
120029,2024-11-20,57.6
120029,2024-11-21,57.66
120029,2024-11-22,56.96
120029,2024-11-23,56.43
120029,2024-11-24,56.7
120029,2024-11-25,56.91
120029,2024-11-26,56.42
120029,2024-11-27,55.62
120029,2024-11-28,55.96
120029,2024-11-29,56.38
120029,2024-11-30,56.99
120029,2024-12-01,57.6
120029,2024-12-02,57.84
120029,2024-12-03,57.77
120029,2024-12-04,57.48
120029,2024-12-05,57.85
120029,2024-12-06,57.33
120029,2024-12-07,57.62
120029,2024-12-08,56.68
120029,2024-12-09,57.06
120029,2024-12-10,57.22
120029,2024-12-11,56.75
120029,2024-12-12,56.73
120029,2024-12-13,56.69
120029,2024-12-14,57.68
120029,2024-12-15,57.56
120029,2024-12-16,57.76
120029,2024-12-17,58.08
120029,2024-12-18,57.95
120029,2024-12-19,58.86
120029,2024-12-20,58.96
120029,2024-12-21,57.68
120029,2024-12-22,57.73
120029,2024-12-23,59.02
120029,2024-12-24,58.76
120029,2024-12-25,59.04
120029,2024-12-26,58.68
120029,2024-12-27,58.61
120029,2024-12-28,59.32
120029,2024-12-29,59.81
120029,2024-12-30,60.03
120029,2024-12-31,60.14
120029,2025-01-01,60.08
120029,2025-01-02,60.27
120029,2025-01-03,60.99
120029,2025-01-04,61.02
120029,2025-01-05,61.24
120029,2025-01-06,60.58
120029,2025-01-07,60.1
120029,2025-01-08,60.97
120029,2025-01-09,61.51
120029,2025-01-10,61.85
120029,2025-01-11,62.57
120029,2025-01-12,62.8
120029,2025-01-13,63.02
120029,2025-01-14,62.83
120029,2025-01-15,63.02
120029,2025-01-16,62.37
120029,2025-01-17,61.84
120029,2025-01-18,61.37
120029,2025-01-19,62.41
120029,2025-01-20,62.43
120029,2025-01-21,62.69
120029,2025-01-22,62.33
120029,2025-01-23,62.26
120029,2025-01-24,61.98
120029,2025-01-25,61.25
120029,2025-01-26,60.79
120029,2025-01-27,59.84
120029,2025-01-28,59.99
120029,2025-01-29,60.6
120029,2025-01-30,60.41
120029,2025-01-31,60.75
120029,2025-02-01,60.61
120029,2025-02-02,61.16
120029,2025-02-03,61.1
120029,2025-02-04,62.03
120029,2025-02-05,61.81
120029,2025-02-06,62.87
120029,2025-02-07,62.04
120029,2025-02-08,62.15
120029,2025-02-09,61.83
120029,2025-02-10,62.15
120029,2025-02-11,61.41
120029,2025-02-12,60.84
120029,2025-02-13,60.46
120029,2025-02-14,60.01
120029,2025-02-15,59.87
120029,2025-02-16,58.86
120029,2025-02-17,59.14
120029,2025-02-18,59.57
120029,2025-02-19,58.39
120029,2025-02-20,58.96
120029,2025-02-21,58.38
120029,2025-02-22,58.11
120029,2025-02-23,58.12
120029,2025-02-24,57.92
120029,2025-02-25,57.36
120029,2025-02-26,57.0
120029,2025-02-27,56.95
120029,2025-02-28,56.78
120029,2025-03-01,56.49
120029,2025-03-02,56.26
120029,2025-03-03,56.58
120029,2025-03-04,56.59
120029,2025-03-05,55.74
120029,2025-03-06,55.81
120029,2025-03-07,56.39
120029,2025-03-08,56.53
120029,2025-03-09,57.36
120029,2025-03-10,56.44
120029,2025-03-11,56.22
120029,2025-03-12,57.32
120029,2025-03-13,57.64
120029,2025-03-14,56.87
120029,2025-03-15,57.18
120029,2025-03-16,57.08
120029,2025-03-17,57.58
120029,2025-03-18,57.47
120029,2025-03-19,58.02
120029,2025-03-20,57.96
120029,2025-03-21,58.15
120029,2025-03-22,58.98
120029,2025-03-23,59.12
120029,2025-03-24,58.45
120029,2025-03-25,57.91
120029,2025-03-26,58.66
120029,2025-03-27,57.4
120029,2025-03-28,57.0
120029,2025-03-29,58.67
120029,2025-03-30,58.5
120029,2025-03-31,58.72
120029,2025-04-01,58.29
120029,2025-04-02,58.58
120029,2025-04-03,59.06
120029,2025-04-04,58.87
120029,2025-04-05,58.96
120029,2025-04-06,58.32
120029,2025-04-07,58.03
120029,2025-04-08,58.07
120029,2025-04-09,59.23
120029,2025-04-10,58.41
120029,2025-04-11,58.75
120029,2025-04-12,59.35
120029,2025-04-13,59.19
120029,2025-04-14,59.62
120029,2025-04-15,60.29
120029,2025-04-16,61.51
120029,2025-04-17,62.66
120029,2025-04-18,61.35
120029,2025-04-19,61.07
120029,2025-04-20,61.36
120029,2025-04-21,61.48
120029,2025-04-22,61.99
120029,2025-04-23,62.2
120029,2025-04-24,62.41
120029,2025-04-25,62.52
120029,2025-04-26,62.8
120029,2025-04-27,63.2
120029,2025-04-28,63.56
120029,2025-04-29,62.01
120029,2025-04-30,61.31
120029,2025-05-01,61.4
120029,2025-05-02,61.78
120029,2025-05-03,62.12
120029,2025-05-04,61.05
120029,2025-05-05,60.57
120029,2025-05-06,60.78
120029,2025-05-07,61.22
120029,2025-05-08,61.43
120029,2025-05-09,61.51
120029,2025-05-10,61.77
120029,2025-05-11,62.23
120029,2025-05-12,61.09
120029,2025-05-13,60.79
120029,2025-05-14,61.1
120029,2025-05-15,60.98
120029,2025-05-16,61.04
120029,2025-05-17,60.73
120029,2025-05-18,60.47
120029,2025-05-19,60.6
120029,2025-05-20,59.91
120029,2025-05-21,60.07
120029,2025-05-22,59.68
120029,2025-05-23,58.6
120029,2025-05-24,59.15
120029,2025-05-25,60.14
120029,2025-05-26,60.29
120029,2025-05-27,60.47
