investor_id,amfi_code,transaction_date,transaction_type,amount,units,kyc_status,state
INV4959,125497,2025-10-31,Redemption,16237.9,194.063,Verified,Maharashtra
INV4960,125497,2025-09-25,Lumpsum,65055.46,637.408,Pending,Maharashtra
INV4961,119551,2025-12-26,SIP,89747.83,893.805,Pending,Maharashtra
INV4962,120841,2026-05-30,SIP,6086.97,42.338,Verified,Maharashtra
INV4963,119551,2025-07-17,Lumpsum,98856.06,762.181,Pending,Maharashtra
INV4964,119551,2025-11-22,Lumpsum,52092.55,507.113,Pending,Maharashtra
INV4965,120503,2026-05-07,SIP,62301.7,627.572,Pending,Maharashtra
INV4966,120503,2026-06-08,Lumpsum,58055.55,528.451,Verified,Maharashtra
INV4967,118632,2025-09-09,Lumpsum,16041.55,137.417,Pending,Maharashtra
INV4968,120503,2026-05-01,Redemption,74694.57,742.157,Verified,Maharashtra
INV4969,120503,2026-01-11,Lumpsum,22290.27,263.131,Verified,Maharashtra
INV4970,120841,2026-01-31,Redemption,24199.48,203.465,Pending,Maharashtra
INV4971,118632,2025-09-11,SIP,3466.17,23.27,Verified,Maharashtra
INV4972,119551,2025-11-14,SIP,54336.56,531.902,Verified,Maharashtra
INV4973,120841,2025-10-06,Lumpsum,80655.63,702.034,Verified,Maharashtra
INV4974,118632,2025-07-15,SIP,68201.36,636.486,Pending,Maharashtra
INV4975,120503,2026-05-03,Lumpsum,93238.56,731.3,Pending,Maharashtra
INV4976,120503,2026-02-08,Lumpsum,54607.12,368.973,Verified,Maharashtra
INV4977,120841,2026-01-29,Redemption,29444.92,272.79,Verified,Maharashtra
INV4978,120503,2025-08-06,Lumpsum,47612.95,352.734,Verified,Maharashtra
INV4979,119092,2025-08-14,Lumpsum,43887.65,299.732,Verified,Maharashtra
INV4980,120841,2026-03-08,Lumpsum,58517.73,698.133,Verified,Maharashtra
INV4981,120503,2025-07-21,Lumpsum,79705.7,989.35,Pending,Maharashtra
INV4982,118632,2026-01-06,Lumpsum,73497.58,505.662,Verified,Maharashtra
INV4983,120841,2025-07-27,SIP,77461.38,591.941,Pending,Maharashtra
INV4984,125497,2025-12-10,Redemption,65564.82,531.216,Verified,Maharashtra
INV4985,119092,2026-01-23,Lumpsum,18351.02,193.636,Pending,Maharashtra
INV4986,118632,2025-07-21,Lumpsum,49597.45,587.589,Verified,Maharashtra
INV4987,120503,2026-06-07,Redemption,17699.62,144.763,Verified,Maharashtra
INV4988,120841,2026-06-08,Lumpsum,74893.34,622.538,Verified,Maharashtra
INV4989,120503,2026-06-12,Redemption,2014.04,15.696,Verified,Maharashtra
INV4990,120841,2025-09-17,SIP,19015.96,214.349,Pending,Maharashtra
INV4991,119092,2025-08-20,Redemption,22105.84,252.755,Pending,Maharashtra
INV4992,125497,2026-05-20,Redemption,96322.78,894.464,Verified,Maharashtra
INV4993,118632,2026-04-03,Lumpsum,53298.41,611.424,Verified,Maharashtra
INV4994,125497,2026-05-05,SIP,9693.94,83.871,Verified,Maharashtra
INV4995,119551,2025-12-11,SIP,39018.57,464.874,Pending,Maharashtra
INV4996,120503,2025-07-11,Redemption,95305.6,969.079,Verified,Maharashtra
INV4997,119092,2025-11-18,SIP,75543.09,781.096,Pending,Maharashtra
INV4998,120503,2025-09-16,Lumpsum,25096.97,192.889,Verified,Maharashtra
INV4999,120841,2025-08-27,Lumpsum,17186.43,198.831,Pending,Maharashtra
INV5000,120503,2026-01-13,Redemption,11458.53,107.597,Verified,Maharashtra
INV5001,118632,2026-02-13,Redemption,77069.65,861.324,Verified,Maharashtra
INV5002,120503,2025-10-03,SIP,59985.3,441.306,Verified,Maharashtra
INV5003,118632,2025-12-22,SIP,41722.89,362.338,Verified,Maharashtra
INV5004,120841,2026-05-30,Redemption,69104.17,482.543,Verified,Maharashtra
INV5005,119551,2026-04-03,Redemption,73952.78,746.062,Verified,Maharashtra
INV5006,118632,2026-02-19,Redemption,31016.38,221.455,Verified,Maharashtra
INV5007,119092,2025-11-18,SIP,86923.28,1067.705,Verified,Maharashtra
INV5008,119092,2026-01-04,SIP,89051.03,789.965,Verified,Maharashtra
INV5009,118632,2026-02-17,SIP,89608.39,816.052,Verified,Maharashtra
INV5010,120841,2026-02-21,SIP,80851.94,865.642,Verified,Maharashtra
INV5011,125497,2025-07-23,Lumpsum,16263.5,109.514,Pending,Maharashtra
INV5012,118632,2025-07-18,Lumpsum,18858.94,180.875,Verified,Maharashtra
INV5013,120841,2025-07-15,Redemption,77331.48,620.416,Verified,Maharashtra
INV5014,119092,2025-07-07,Lumpsum,66321.17,617.241,Verified,Maharashtra
INV5015,119092,2026-04-23,SIP,89645.1,898.27,Pending,Maharashtra
INV5016,119551,2025-12-14,Redemption,94795.89,741.347,Pending,Maharashtra
INV5017,120841,2026-04-05,Lumpsum,34376.43,391.14,Pending,Maharashtra
INV5018,118632,2025-11-04,Lumpsum,22274.05,254.494,Verified,Maharashtra
INV5019,120841,2026-01-24,Lumpsum,72560.71,678.162,Verified,Maharashtra
INV5020,125497,2025-07-12,Lumpsum,23958.27,167.978,Pending,Maharashtra
INV5021,118632,2025-08-17,SIP,75328.67,580.987,Pending,Maharashtra
INV5022,125497,2025-08-23,SIP,31712.91,338.452,Verified,Maharashtra
INV5023,120503,2026-04-18,Redemption,4832.88,36.173,Pending,Maharashtra
INV5024,120503,2025-11-28,Redemption,96599.53,1005.78,Verified,Maharashtra
INV5025,119092,2026-05-04,Redemption,44079.61,366.938,Pending,Maharashtra
INV5026,118632,2025-07-22,Lumpsum,42970.86,427.406,Verified,Maharashtra
INV5027,125497,2026-04-26,SIP,56353.77,446.29,Pending,Maharashtra
INV5028,120841,2025-08-17,SIP,69387.92,842.054,Pending,Maharashtra
INV5029,118632,2025-09-13,SIP,41579.5,322.93,Verified,Maharashtra
INV5030,119092,2026-02-28,Redemption,79716.98,928.075,Pending,Maharashtra
INV5031,120841,2026-05-27,SIP,50541.93,439.612,Pending,Maharashtra
INV5032,119551,2025-10-08,Lumpsum,4714.09,37.603,Pending,Maharashtra
INV5033,125497,2026-01-29,SIP,86501.7,1060.551,Pending,Maharashtra
INV5034,120503,2025-07-17,Lumpsum,49789.23,407.492,Pending,Maharashtra
INV5035,119551,2026-02-19,SIP,82940.87,660.123,Pending,Maharashtra
INV5036,120503,2026-02-06,SIP,12282.86,93.618,Pending,Maharashtra
INV5037,120841,2026-03-01,SIP,43454.87,515.12,Verified,Maharashtra
INV5038,120503,2026-01-06,SIP,95345.0,646.782,Pending,Maharashtra
INV5039,119092,2026-02-02,SIP,56160.94,480.088,Verified,Maharashtra
INV5040,118632,2026-05-27,Redemption,5459.76,39.497,Pending,Maharashtra
INV5041,120841,2025-08-16,Lumpsum,25550.0,276.332,Verified,Maharashtra
INV5042,119092,2025-10-24,SIP,85046.79,675.061,Verified,Maharashtra
INV5043,118632,2026-04-04,Lumpsum,22043.94,250.146,Verified,Maharashtra
INV5044,119551,2026-01-23,Redemption,23713.58,190.759,Verified,Maharashtra
INV5045,118632,2025-10-16,Redemption,37168.68,288.847,Pending,Maharashtra
INV5046,119551,2025-12-31,Lumpsum,94600.97,743.532,Verified,Maharashtra
INV5047,119092,2026-05-23,SIP,27589.31,246.777,Pending,Maharashtra
INV5048,125497,2025-08-28,Redemption,60960.82,457.914,Verified,Maharashtra
INV5049,125497,2026-05-25,Lumpsum,6194.03,51.088,Verified,Maharashtra
INV5050,120503,2026-02-15,Lumpsum,22844.73,159.321,Pending,Maharashtra
INV5051,120841,2026-02-10,SIP,49961.28,518.258,Verified,Maharashtra
INV5052,119551,2025-07-27,SIP,82590.52,627.978,Verified,Maharashtra
INV5053,125497,2026-05-09,Lumpsum,22907.05,210.28,Pending,Maharashtra
INV5054,120841,2025-10-20,Lumpsum,24574.31,164.987,Pending,Maharashtra
INV5055,120503,2026-01-29,Redemption,49007.85,543.006,Verified,Maharashtra
INV5056,125497,2025-09-27,Redemption,87898.55,749.994,Verified,Maharashtra
INV5057,120503,2026-03-01,Lumpsum,24450.89,234.696,Verified,Maharashtra
INV5058,120503,2025-12-15,Lumpsum,44224.51,327.733,Verified,Maharashtra
INV5059,119092,2026-02-09,SIP,91806.08,1072.819,Verified,Maharashtra
INV5060,118632,2026-03-09,SIP,7468.5,63.569,Verified,Maharashtra
INV5061,125497,2025-07-30,Redemption,37516.87,369.564,Verified,Maharashtra
INV5062,118632,2026-04-30,SIP,92776.67,868.589,Pending,Maharashtra
INV5063,119551,2026-06-03,Redemption,78024.16,637.502,Verified,Maharashtra
INV5064,119092,2025-10-25,Redemption,80897.14,755.432,Verified,Maharashtra
INV5065,118632,2026-03-25,Lumpsum,82502.87,798.423,Verified,Maharashtra
INV5066,119092,2026-02-20,Lumpsum,94846.6,789.386,Verified,Maharashtra
INV5067,120841,2026-01-30,Lumpsum,59586.07,412.597,Verified,Maharashtra
INV5068,120841,2026-02-25,Lumpsum,58902.36,571.437,Verified,Maharashtra
INV5069,119551,2025-08-04,Lumpsum,23402.38,175.12,Verified,Maharashtra
INV5070,119092,2025-11-03,Lumpsum,78794.48,794.647,Verified,Maharashtra
INV5071,120503,2026-02-25,Redemption,3215.12,33.452,Verified,Maharashtra
INV5072,119551,2025-12-30,Lumpsum,23071.29,241.989,Verified,Maharashtra
INV5073,125497,2026-01-07,SIP,42340.78,305.883,Verified,Maharashtra
INV5074,120503,2026-02-25,Lumpsum,91199.13,887.008,Verified,Maharashtra
INV5075,120841,2025-09-27,Lumpsum,8575.35,61.667,Verified,Maharashtra
INV5076,120841,2025-11-04,Lumpsum,62305.83,547.978,Verified,Maharashtra
INV5077,119551,2025-07-12,Redemption,91724.64,687.956,Pending,Maharashtra
INV5078,119092,2025-10-29,Redemption,38740.76,432.685,Verified,Maharashtra
INV5079,120841,2026-02-27,SIP,70077.84,787.393,Verified,Maharashtra
INV5080,120841,2026-03-30,SIP,50327.56,471.429,Pending,Maharashtra
INV5081,118632,2026-06-06,SIP,28934.01,326.684,Verified,Maharashtra
INV5082,120841,2025-10-30,SIP,61102.08,641.203,Verified,Maharashtra
INV5083,120503,2025-08-28,Redemption,682.08,6.569,Verified,Maharashtra
INV5084,120503,2025-08-29,Redemption,56600.0,600.01,Pending,Maharashtra
INV5085,118632,2026-03-12,Redemption,72553.82,850.905,Pending,Maharashtra
INV5086,125497,2025-10-29,SIP,14997.67,186.797,Pending,Maharashtra
INV5087,119551,2026-04-22,SIP,27434.37,224.639,Pending,Maharashtra
INV5088,119551,2026-04-13,SIP,11875.41,97.256,Pending,Maharashtra
INV5089,119092,2025-12-11,Lumpsum,45465.85,311.764,Verified,Maharashtra
INV5090,120503,2026-03-01,Redemption,76173.13,523.502,Pending,Maharashtra
INV5091,120841,2026-05-20,Lumpsum,37818.36,430.685,Verified,Maharashtra
INV5092,118632,2025-12-21,SIP,34185.19,305.984,Verified,Maharashtra
INV5093,118632,2025-08-03,SIP,47240.32,478.89,Verified,Maharashtra
INV5094,118632,2025-10-28,Lumpsum,62457.98,649.543,Pending,Maharashtra
INV5095,118632,2026-02-06,SIP,31599.59,262.356,Verified,Maharashtra
INV5096,120841,2026-06-21,Lumpsum,86269.64,1044.899,Verified,Maharashtra
INV5097,118632,2026-06-09,Redemption,62495.57,474.988,Pending,Maharashtra
INV5098,119551,2026-06-08,Redemption,71071.58,648.902,Pending,Maharashtra
INV5099,118632,2025-10-31,Lumpsum,57852.27,446.92,Verified,Maharashtra
INV5100,120841,2026-01-20,Lumpsum,60978.47,529.814,Verified,Maharashtra
INV5101,120503,2026-05-16,Lumpsum,36516.81,324.665,Verified,Maharashtra
INV5102,119092,2026-06-07,Lumpsum,80936.03,665.274,Pending,Maharashtra
INV5103,118632,2026-03-13,Redemption,53834.48,463.908,Verified,Maharashtra
INV5104,120841,2025-07-24,Lumpsum,1238.32,8.604,Verified,Maharashtra
INV5105,119092,2025-07-02,Redemption,61120.01,498.267,Pending,Maharashtra
INV5106,118632,2025-11-01,SIP,17000.08,203.058,Verified,Maharashtra
INV5107,120503,2025-09-02,Lumpsum,67216.1,705.698,Verified,Maharashtra
INV5108,125497,2026-04-22,Lumpsum,15146.64,131.006,Verified,Maharashtra
INV5109,119551,2025-11-10,Redemption,25693.38,178.019,Verified,Maharashtra
INV5110,119551,2025-12-28,SIP,38913.76,350.645,Verified,Maharashtra
INV5111,119551,2025-07-22,SIP,88209.27,615.806,Verified,Maharashtra
INV5112,119092,2026-05-07,Lumpsum,48529.65,542.263,Verified,Maharashtra
INV5113,120841,2026-04-16,SIP,20421.49,244.153,Pending,Maharashtra
INV5114,119092,2026-03-07,SIP,58803.93,480.251,Pending,Maharashtra
INV5115,120503,2025-07-30,SIP,78851.93,706.725,Verified,Maharashtra
INV5116,118632,2025-08-19,Lumpsum,78607.12,818.184,Pending,Maharashtra
INV5117,118632,2025-10-10,Redemption,7349.17,54.314,Verified,Maharashtra
INV5118,120841,2025-08-02,SIP,66369.92,594.31,Pending,Maharashtra
INV5119,118632,2026-04-02,Lumpsum,95123.26,1089.057,Pending,Maharashtra
INV5120,120503,2025-09-09,Lumpsum,64743.76,696.431,Pending,Maharashtra
INV5121,118632,2025-11-04,Lumpsum,18305.57,145.277,Pending,Maharashtra
INV5122,120841,2025-07-24,Lumpsum,41287.83,405.257,Verified,Maharashtra
INV5123,120503,2025-08-30,Redemption,29374.95,219.366,Verified,Maharashtra
INV5124,125497,2025-08-10,Redemption,81985.36,923.849,Verified,Maharashtra
INV5125,125497,2025-09-12,Lumpsum,13178.47,130.848,Pending,Maharashtra
INV5126,118632,2025-10-14,Lumpsum,11057.43,103.258,Verified,Maharashtra
INV5127,118632,2025-12-29,Lumpsum,75074.8,601.328,Verified,Maharashtra
INV5128,120503,2026-02-27,SIP,2750.84,22.679,Pending,Maharashtra
INV5129,119551,2026-01-05,Redemption,3911.37,27.267,Pending,Maharashtra
INV5130,120841,2026-03-20,Lumpsum,66329.69,452.031,Pending,Maharashtra
INV5131,119092,2026-06-18,Redemption,72536.68,692.651,Pending,Maharashtra
INV5132,125497,2025-09-19,Lumpsum,37054.0,409.694,Pending,Maharashtra
INV5133,120503,2026-01-29,Redemption,44419.74,442.051,Verified,Maharashtra
INV5134,120503,2025-11-13,SIP,6083.09,49.665,Verified,Maharashtra
INV5135,118632,2025-07-11,Redemption,68574.36,825.084,Pending,Maharashtra
INV5136,120841,2026-01-26,SIP,46248.35,311.243,Pending,Maharashtra
INV5137,119092,2025-09-07,Lumpsum,40498.62,349.666,Verified,Maharashtra
INV5138,120503,2026-06-15,SIP,37759.46,269.276,Verified,Maharashtra
INV5139,125497,2025-08-02,Lumpsum,77206.11,842.155,Verified,Maharashtra
INV5140,119092,2025-11-16,Redemption,40735.43,355.337,Pending,Maharashtra
INV5141,118632,2025-07-26,SIP,31902.08,216.312,Verified,Maharashtra
INV5142,119551,2025-06-27,Redemption,70316.65,866.432,Verified,Maharashtra
INV5143,120841,2026-02-17,Lumpsum,64734.58,613.635,Pending,Maharashtra
INV5144,120841,2025-07-22,Redemption,63342.02,587.205,Verified,Maharashtra
INV5145,125497,2025-07-03,Lumpsum,44017.62,389.437,Pending,Maharashtra
INV5146,118632,2026-04-27,Lumpsum,60590.86,471.314,Pending,Maharashtra
INV5147,119092,2025-07-27,SIP,93131.8,635.977,Verified,Maharashtra
INV5148,118632,2026-06-16,Redemption,81616.57,638.02,Verified,Maharashtra
INV5149,125497,2026-05-29,SIP,39426.21,266.41,Pending,Maharashtra
INV5150,118632,2026-04-09,SIP,33751.29,322.773,Verified,Maharashtra
INV5151,120841,2025-07-31,Lumpsum,76657.74,894.429,Verified,Maharashtra
INV5152,120841,2025-10-25,Lumpsum,62220.16,497.17,Verified,Maharashtra
INV5153,125497,2026-05-04,Lumpsum,72171.86,527.656,Pending,Maharashtra
INV5154,119092,2026-03-06,Lumpsum,25247.21,275.122,Verified,Maharashtra
INV5155,125497,2026-01-20,Lumpsum,14309.57,153.974,Pending,Maharashtra
INV5156,119092,2025-08-02,Redemption,59148.43,507.328,Verified,Maharashtra
INV5157,118632,2026-04-28,Redemption,64864.51,705.176,Verified,Maharashtra
INV5158,118632,2026-02-16,Lumpsum,27059.75,252.033,Verified,Maharashtra
INV5159,125497,2026-04-14,Lumpsum,47350.47,373.69,Verified,Maharashtra
INV5160,120503,2025-07-03,Redemption,51145.96,500.781,Verified,Maharashtra
INV5161,119551,2025-10-08,SIP,94760.18,680.955,Verified,Maharashtra
INV5162,118632,2025-06-29,Lumpsum,28445.64,224.987,Verified,Maharashtra
INV5163,125497,2026-04-19,Redemption,88220.69,856.202,Pending,Maharashtra
INV5164,119092,2025-07-18,Lumpsum,13995.34,126.669,Verified,Maharashtra
INV5165,120503,2025-11-07,SIP,43006.73,357.084,Verified,Maharashtra
INV5166,120841,2025-12-08,SIP,95363.49,936.553,Pending,Maharashtra
INV5167,120503,2025-07-01,Redemption,635.91,5.165,Verified,Maharashtra
INV5168,118632,2026-05-26,Redemption,63265.6,787.635,Pending,Maharashtra
INV5169,118632,2025-11-23,Lumpsum,54618.54,591.195,Verified,Maharashtra
INV5170,119092,2025-12-05,Redemption,45189.28,436.859,Pending,Maharashtra
INV5171,125497,2026-04-09,Redemption,26413.31,278.273,Pending,Maharashtra
INV5172,119092,2025-10-22,SIP,76486.47,520.395,Verified,Maharashtra
INV5173,120841,2026-06-02,SIP,31520.52,338.789,Pending,Maharashtra
INV5174,125497,2026-04-09,SIP,56214.07,559.608,Verified,Maharashtra
INV5175,119092,2026-06-07,Redemption,57893.57,402.605,Verified,Maharashtra
INV5176,125497,2026-02-25,Lumpsum,47230.07,356.062,Verified,Maharashtra
INV5177,119551,2026-05-02,SIP,93172.28,677.573,Verified,Maharashtra
INV5178,118632,2025-12-12,Redemption,32979.9,394.875,Pending,Maharashtra
INV5179,119092,2026-04-14,SIP,36951.64,330.643,Verified,Maharashtra
INV5180,118632,2026-03-12,Lumpsum,6230.39,67.843,Pending,Maharashtra
INV5181,119092,2026-03-12,SIP,13755.25,119.461,Verified,Maharashtra
INV5182,119551,2025-08-18,Lumpsum,90328.45,916.889,Verified,Maharashtra
INV5183,125497,2026-03-05,Redemption,17915.6,140.427,Pending,Maharashtra
INV5184,119551,2025-11-10,SIP,91292.77,718.137,Verified,Maharashtra
INV5185,119551,2025-07-17,Lumpsum,815.15,8.172,Verified,Maharashtra
INV5186,119092,2025-10-28,SIP,35316.21,261.11,Verified,Maharashtra
INV5187,120841,2026-04-18,Lumpsum,773.72,7.327,Pending,Maharashtra
INV5188,119551,2025-12-05,SIP,67702.32,678.919,Verified,Maharashtra
INV5189,118632,2026-02-16,Lumpsum,51380.2,416.62,Pending,Maharashtra
INV5190,119551,2026-05-08,SIP,29067.26,208.854,Verified,Maharashtra
INV5191,119551,2025-07-21,Redemption,34503.43,334.79,Verified,Maharashtra
INV5192,120503,2025-10-13,Lumpsum,34729.36,260.668,Verified,Maharashtra
INV5193,119551,2026-04-10,Redemption,91311.58,725.794,Pending,Maharashtra
INV5194,120841,2025-11-09,Redemption,81207.2,850.846,Verified,Maharashtra
INV5195,118632,2025-08-26,SIP,41426.04,324.038,Pending,Maharashtra
INV5196,119092,2026-05-14,Redemption,43392.98,298.813,Verified,Maharashtra
INV5197,118632,2026-03-03,Lumpsum,76174.03,519.71,Verified,Maharashtra
INV5198,119551,2025-09-28,SIP,47684.88,335.637,Verified,Maharashtra
INV5199,120841,2026-02-08,Redemption,67733.13,708.439,Pending,Maharashtra
INV5200,118632,2025-11-24,Lumpsum,91380.44,693.563,Verified,Maharashtra
INV5201,120503,2026-01-16,SIP,25388.33,248.858,Pending,Maharashtra
INV5202,120841,2025-10-14,SIP,88270.51,1065.852,Verified,Maharashtra
INV5203,118632,2026-04-13,Redemption,37795.95,405.248,Pending,Maharashtra
INV5204,120841,2025-11-13,Redemption,24928.98,256.762,Pending,Maharashtra
INV5205,119551,2026-03-26,SIP,50615.92,366.428,Verified,Maharashtra
INV5206,125497,2026-03-22,Redemption,86129.22,591.996,Verified,Maharashtra
INV5207,120841,2025-09-12,Redemption,66751.64,720.37,Verified,Maharashtra
INV5208,120503,2025-11-08,Redemption,10934.69,132.749,Verified,Maharashtra
INV5209,125497,2025-08-11,Redemption,95791.49,895.717,Pending,Maharashtra
INV5210,118632,2025-10-08,Redemption,92231.8,648.953,Verified,Maharashtra
INV5211,125497,2026-02-02,Lumpsum,28749.87,231.782,Verified,Maharashtra
INV5212,120841,2025-07-05,Lumpsum,82668.61,596.818,Verified,Maharashtra
INV5213,118632,2026-01-25,Redemption,64275.96,468.916,Verified,Maharashtra
INV5214,119092,2026-05-02,Redemption,51979.33,484.641,Pending,Maharashtra
INV5215,119551,2025-07-10,Lumpsum,99383.35,869.251,Verified,Maharashtra
INV5216,125497,2026-02-07,SIP,7604.92,88.336,Verified,Maharashtra
INV5217,119551,2025-10-10,SIP,14890.28,138.135,Pending,Maharashtra
INV5218,118632,2026-03-14,SIP,15410.56,105.397,Verified,Maharashtra
INV5219,125497,2026-02-03,Lumpsum,91001.48,813.623,Verified,Maharashtra
INV5220,120841,2026-04-10,Redemption,96728.0,753.055,Verified,Maharashtra
INV5221,119551,2025-07-08,Lumpsum,42251.5,470.003,Verified,Maharashtra
INV5222,119092,2025-08-31,Lumpsum,26262.3,181.849,Verified,Maharashtra
INV5223,118632,2025-09-01,Redemption,1363.58,16.903,Pending,Maharashtra
INV5224,120841,2025-12-27,Lumpsum,67085.15,585.898,Pending,Maharashtra
INV5225,119551,2025-09-09,Lumpsum,76389.32,927.797,Verified,Maharashtra
INV5226,119551,2026-02-21,Redemption,59401.27,424.482,Verified,Maharashtra
INV5227,120841,2026-06-15,Redemption,81277.12,857.149,Verified,Maharashtra
INV5228,119092,2025-08-09,Redemption,94735.29,1111.485,Verified,Maharashtra
INV5229,119092,2026-01-21,Lumpsum,40199.8,291.75,Pending,Maharashtra
INV5230,125497,2026-04-26,Lumpsum,48409.76,477.777,Verified,Maharashtra
INV5231,119092,2025-10-06,Lumpsum,52658.67,550.863,Verified,Maharashtra
INV5232,119092,2025-09-15,Lumpsum,59066.45,602.425,Verified,Maharashtra
INV5233,119092,2025-08-15,SIP,79815.31,593.81,Verified,Maharashtra
INV5234,118632,2025-12-22,SIP,99230.57,873.194,Verified,Maharashtra
INV5235,119551,2025-07-29,SIP,97610.25,928.373,Pending,Maharashtra
INV5236,119551,2025-10-20,SIP,85889.35,609.323,Verified,Maharashtra
INV5237,120841,2026-06-03,Redemption,91875.0,1036.955,Verified,Maharashtra
INV5238,119551,2026-04-26,Redemption,55442.52,398.19,Verified,Maharashtra
INV5239,125497,2026-02-23,SIP,28233.44,264.891,Verified,Maharashtra
INV5240,119092,2025-11-23,SIP,28100.06,216.621,Verified,Maharashtra
INV5241,119092,2025-09-16,SIP,7724.78,79.607,Pending,Maharashtra
INV5242,119092,2026-02-09,SIP,65670.14,779.213,Verified,Maharashtra
INV5243,120841,2025-07-13,Lumpsum,79232.84,781.538,Verified,Maharashtra
INV5244,125497,2026-03-11,Redemption,7715.29,51.578,Verified,Maharashtra
INV5245,118632,2025-10-28,Redemption,66804.46,526.078,Pending,Maharashtra
INV5246,119092,2025-10-16,Redemption,91201.53,1130.137,Verified,Maharashtra
INV5247,118632,2025-08-06,Redemption,48083.1,385.741,Verified,Maharashtra
INV5248,120841,2025-08-01,Lumpsum,58591.81,692.385,Verified,Maharashtra
INV5249,119092,2026-03-10,SIP,16601.95,141.333,Verified,Maharashtra
INV5250,120841,2026-04-13,Lumpsum,7828.22,97.304,Verified,Maharashtra
INV5251,119092,2025-07-20,Redemption,61970.31,691.378,Verified,Maharashtra
INV5252,120841,2025-09-11,SIP,51667.59,380.405,Verified,Maharashtra
INV5253,118632,2025-10-02,Redemption,34186.5,252.221,Verified,Maharashtra
INV5254,120503,2026-04-17,Redemption,1867.51,16.851,Verified,Maharashtra
INV5255,120841,2025-08-02,SIP,84428.8,780.674,Verified,Maharashtra
INV5256,120841,2025-12-28,Lumpsum,8430.62,93.805,Verified,Maharashtra
INV5257,125497,2026-05-22,Lumpsum,68845.27,640.147,Verified,Maharashtra
INV5258,120503,2025-07-13,Redemption,33580.89,270.488,Verified,Maharashtra
INV5259,118632,2025-08-20,SIP,81228.28,639.711,Pending,Maharashtra
INV5260,125497,2025-11-21,SIP,3847.56,45.498,Verified,Maharashtra
INV5261,119092,2025-09-27,SIP,62433.96,607.767,Pending,Maharashtra
INV5262,118632,2026-02-08,Lumpsum,86486.74,644.012,Pending,Maharashtra
INV5263,119551,2025-12-15,SIP,98912.86,756.275,Pending,Maharashtra
INV5264,119092,2026-02-13,Lumpsum,70344.4,542.834,Pending,Maharashtra
INV5265,120503,2026-02-24,Redemption,25815.27,179.879,Verified,Maharashtra
INV5266,118632,2025-07-05,SIP,30447.06,209.468,Verified,Maharashtra
INV5267,119092,2026-05-15,Redemption,56388.49,412.771,Verified,Maharashtra
INV5268,120841,2025-07-25,SIP,75876.16,581.046,Verified,Maharashtra
INV5269,120503,2026-01-30,SIP,59604.26,424.473,Pending,Maharashtra
INV5270,119092,2026-05-05,Redemption,41698.53,313.13,Verified,Maharashtra
INV5271,119551,2025-11-21,SIP,81089.53,660.674,Pending,Maharashtra
INV5272,120503,2026-05-15,Redemption,98425.58,686.414,Verified,Maharashtra
INV5273,119551,2025-10-29,Lumpsum,81136.06,989.549,Verified,Maharashtra
INV5274,125497,2025-12-01,SIP,66092.95,648.926,Verified,Maharashtra
INV5275,118632,2025-12-21,Lumpsum,20624.96,160.775,Verified,Maharashtra
INV5276,119551,2026-04-08,Redemption,82388.62,606.315,Verified,Maharashtra
INV5277,125497,2025-07-23,Lumpsum,94925.98,650.747,Pending,Maharashtra
INV5278,125497,2025-09-26,Lumpsum,88458.29,853.356,Verified,Maharashtra
INV5279,119092,2025-11-05,SIP,25132.43,290.666,Verified,Maharashtra
INV5280,125497,2026-05-22,SIP,51354.88,345.716,Pending,Maharashtra
INV5281,118632,2026-02-20,Redemption,93232.51,659.441,Verified,Maharashtra
INV5282,125497,2026-02-06,SIP,71397.84,482.092,Pending,Maharashtra
INV5283,118632,2026-04-27,Lumpsum,19138.2,153.887,Verified,Maharashtra
INV5284,119092,2025-11-17,SIP,48020.8,334.753,Pending,Maharashtra
INV5285,120503,2026-04-11,Redemption,80085.98,992.511,Pending,Maharashtra
INV5286,119092,2025-07-26,SIP,79025.38,588.182,Pending,Maharashtra
INV5287,125497,2026-06-13,Redemption,1777.14,17.448,Verified,Maharashtra
INV5288,125497,2026-02-04,Redemption,33954.48,280.588,Verified,Maharashtra
INV5289,120841,2025-09-10,Redemption,41428.41,359.428,Pending,Maharashtra
INV5290,125497,2025-09-10,Redemption,15482.76,177.206,Verified,Maharashtra
INV5291,119551,2026-03-07,SIP,82030.09,691.253,Verified,Maharashtra
INV5292,119551,2025-10-17,Lumpsum,80551.91,622.269,Pending,Maharashtra
INV5293,120841,2025-07-22,SIP,50206.12,341.007,Verified,Maharashtra
INV5294,120841,2026-05-03,SIP,46430.34,368.369,Verified,Maharashtra
INV5295,119092,2026-01-17,SIP,71026.23,483.396,Pending,Maharashtra
INV5296,119092,2026-03-24,Lumpsum,1849.43,15.619,Verified,Maharashtra
INV5297,125497,2026-06-07,Lumpsum,31044.67,325.587,Verified,Maharashtra
INV5298,119092,2025-09-28,Redemption,34875.76,312.198,Verified,Maharashtra
INV5299,118632,2025-08-09,Lumpsum,99808.09,719.643,Verified,Maharashtra
INV5300,119551,2026-06-15,Lumpsum,93796.55,989.095,Verified,Maharashtra
INV5301,119092,2026-04-25,Lumpsum,6738.22,47.705,Verified,Maharashtra
INV5302,119092,2026-03-19,Lumpsum,52001.08,506.697,Verified,Maharashtra
INV5303,119551,2025-07-02,Lumpsum,17281.27,200.593,Verified,Maharashtra
